<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,23/11/18,15:32,111850.0,111890.0,111820.0,111830.0,444
SPFB.RTS-12.18,1,23/11/18,15:33,111840.0,111840.0,111790.0,111790.0,456
SPFB.RTS-12.18,1,23/11/18,15:34,111800.0,111840.0,111800.0,111840.0,130
SPFB.RTS-12.18,1,23/11/18,15:35,111830.0,111830.0,111800.0,111800.0,91
SPFB.RTS-12.18,1,23/11/18,15:36,111810.0,111830.0,111800.0,111820.0,135
SPFB.RTS-12.18,1,23/11/18,15:37,111830.0,111910.0,111830.0,111880.0,593
SPFB.RTS-12.18,1,23/11/18,15:38,111880.0,111920.0,111880.0,111900.0,328
SPFB.RTS-12.18,1,23/11/18,15:39,111900.0,111900.0,111870.0,111890.0,259
SPFB.RTS-12.18,1,23/11/18,15:40,111880.0,111900.0,111860.0,111880.0,416
SPFB.RTS-12.18,1,23/11/18,15:41,111890.0,112060.0,111880.0,111990.0,2800
SPFB.RTS-12.18,1,23/11/18,15:42,111980.0,111990.0,111960.0,111980.0,324
SPFB.RTS-12.18,1,23/11/18,15:43,111990.0,112000.0,111940.0,111950.0,439
SPFB.RTS-12.18,1,23/11/18,15:44,111950.0,112000.0,111950.0,112000.0,279
SPFB.RTS-12.18,1,23/11/18,15:45,112000.0,112000.0,111970.0,111970.0,206
SPFB.RTS-12.18,1,23/11/18,15:46,111980.0,112000.0,111970.0,111980.0,210
SPFB.RTS-12.18,1,23/11/18,15:47,111990.0,112000.0,111960.0,111990.0,267
SPFB.RTS-12.18,1,23/11/18,15:48,111990.0,112020.0,111990.0,111990.0,255
SPFB.RTS-12.18,1,23/11/18,15:49,112000.0,112010.0,111960.0,112010.0,290
SPFB.RTS-12.18,1,23/11/18,15:50,112010.0,112020.0,111980.0,111980.0,69
SPFB.RTS-12.18,1,23/11/18,15:51,112000.0,112100.0,111990.0,112080.0,1081
SPFB.RTS-12.18,1,23/11/18,15:52,112090.0,112150.0,112040.0,112120.0,1538
SPFB.RTS-12.18,1,23/11/18,15:53,112120.0,112240.0,112120.0,112180.0,1884
SPFB.RTS-12.18,1,23/11/18,15:54,112190.0,112230.0,112170.0,112210.0,820
SPFB.RTS-12.18,1,23/11/18,15:55,112210.0,112230.0,112170.0,112180.0,551
SPFB.RTS-12.18,1,23/11/18,15:56,112190.0,112190.0,112110.0,112120.0,586
SPFB.RTS-12.18,1,23/11/18,15:57,112120.0,112130.0,112110.0,112120.0,238
SPFB.RTS-12.18,1,23/11/18,15:58,112120.0,112130.0,112080.0,112130.0,520
SPFB.RTS-12.18,1,23/11/18,15:59,112120.0,112170.0,112110.0,112110.0,280
SPFB.RTS-12.18,1,23/11/18,16:00,112110.0,112120.0,112070.0,112080.0,402
SPFB.RTS-12.18,1,23/11/18,16:01,112100.0,112110.0,111990.0,112020.0,940
SPFB.RTS-12.18,1,23/11/18,16:02,112020.0,112040.0,111950.0,111990.0,627
SPFB.RTS-12.18,1,23/11/18,16:03,111990.0,112040.0,111960.0,112000.0,618
SPFB.RTS-12.18,1,23/11/18,16:04,112000.0,112020.0,111960.0,111970.0,201
SPFB.RTS-12.18,1,23/11/18,16:05,111960.0,112000.0,111950.0,111980.0,425
SPFB.RTS-12.18,1,23/11/18,16:06,111990.0,111990.0,111890.0,111910.0,1038
SPFB.RTS-12.18,1,23/11/18,16:07,111900.0,111940.0,111860.0,111920.0,611
SPFB.RTS-12.18,1,23/11/18,16:08,111910.0,111990.0,111910.0,111960.0,377
SPFB.RTS-12.18,1,23/11/18,16:09,111960.0,111960.0,111930.0,111960.0,394
SPFB.RTS-12.18,1,23/11/18,16:10,111950.0,111970.0,111920.0,111930.0,240
SPFB.RTS-12.18,1,23/11/18,16:11,111920.0,111940.0,111860.0,111870.0,866
SPFB.RTS-12.18,1,23/11/18,16:12,111880.0,111900.0,111840.0,111840.0,502
SPFB.RTS-12.18,1,23/11/18,16:13,111840.0,111880.0,111830.0,111840.0,529
SPFB.RTS-12.18,1,23/11/18,16:14,111850.0,111860.0,111770.0,111800.0,797
SPFB.RTS-12.18,1,23/11/18,16:15,111800.0,111860.0,111790.0,111830.0,657
SPFB.RTS-12.18,1,23/11/18,16:16,111840.0,111840.0,111720.0,111730.0,661
SPFB.RTS-12.18,1,23/11/18,16:17,111740.0,111780.0,111680.0,111750.0,1100
SPFB.RTS-12.18,1,23/11/18,16:18,111770.0,111770.0,111720.0,111730.0,240
SPFB.RTS-12.18,1,23/11/18,16:19,111730.0,111760.0,111700.0,111720.0,345
SPFB.RTS-12.18,1,23/11/18,16:20,111730.0,111750.0,111680.0,111690.0,534
SPFB.RTS-12.18,1,23/11/18,16:21,111690.0,111740.0,111660.0,111680.0,725
SPFB.RTS-12.18,1,23/11/18,16:22,111680.0,111700.0,111540.0,111580.0,1860
SPFB.RTS-12.18,1,23/11/18,16:23,111580.0,111670.0,111560.0,111630.0,1653
SPFB.RTS-12.18,1,23/11/18,16:24,111630.0,111660.0,111600.0,111660.0,734
SPFB.RTS-12.18,1,23/11/18,16:25,111650.0,111670.0,111630.0,111660.0,350
SPFB.RTS-12.18,1,23/11/18,16:26,111640.0,111700.0,111640.0,111690.0,440
SPFB.RTS-12.18,1,23/11/18,16:27,111700.0,111710.0,111660.0,111680.0,333
SPFB.RTS-12.18,1,23/11/18,16:28,111680.0,111690.0,111630.0,111670.0,271
SPFB.RTS-12.18,1,23/11/18,16:29,111670.0,111670.0,111640.0,111660.0,144
SPFB.RTS-12.18,1,23/11/18,16:30,111650.0,111650.0,111610.0,111620.0,436
SPFB.RTS-12.18,1,23/11/18,16:31,111620.0,111650.0,111500.0,111540.0,2876
SPFB.RTS-12.18,1,23/11/18,16:32,111540.0,111540.0,111410.0,111430.0,2872
SPFB.RTS-12.18,1,23/11/18,16:33,111440.0,111450.0,111210.0,111210.0,3650
SPFB.RTS-12.18,1,23/11/18,16:34,111210.0,111280.0,111160.0,111160.0,3278
SPFB.RTS-12.18,1,23/11/18,16:35,111160.0,111240.0,111130.0,111210.0,1941
SPFB.RTS-12.18,1,23/11/18,16:36,111200.0,111220.0,111150.0,111150.0,1202
SPFB.RTS-12.18,1,23/11/18,16:37,111150.0,111260.0,111140.0,111250.0,1872
SPFB.RTS-12.18,1,23/11/18,16:38,111250.0,111250.0,111160.0,111240.0,570
SPFB.RTS-12.18,1,23/11/18,16:39,111230.0,111240.0,111150.0,111180.0,445
SPFB.RTS-12.18,1,23/11/18,16:40,111160.0,111220.0,111150.0,111200.0,543
SPFB.RTS-12.18,1,23/11/18,16:41,111190.0,111210.0,111160.0,111170.0,402
SPFB.RTS-12.18,1,23/11/18,16:42,111180.0,111180.0,111110.0,111130.0,903
SPFB.RTS-12.18,1,23/11/18,16:43,111120.0,111130.0,111060.0,111080.0,1096
SPFB.RTS-12.18,1,23/11/18,16:44,111070.0,111170.0,111040.0,111170.0,2293
SPFB.RTS-12.18,1,23/11/18,16:45,111170.0,111180.0,111110.0,111130.0,1224
SPFB.RTS-12.18,1,23/11/18,16:46,111120.0,111250.0,111110.0,111250.0,1327
SPFB.RTS-12.18,1,23/11/18,16:47,111230.0,111250.0,111180.0,111200.0,455
SPFB.RTS-12.18,1,23/11/18,16:48,111190.0,111250.0,111190.0,111230.0,541
SPFB.RTS-12.18,1,23/11/18,16:49,111230.0,111240.0,111180.0,111220.0,663
SPFB.RTS-12.18,1,23/11/18,16:50,111210.0,111260.0,111200.0,111230.0,731
SPFB.RTS-12.18,1,23/11/18,16:51,111240.0,111240.0,111200.0,111240.0,205
SPFB.RTS-12.18,1,23/11/18,16:52,111230.0,111260.0,111200.0,111230.0,438
SPFB.RTS-12.18,1,23/11/18,16:53,111230.0,111230.0,111190.0,111200.0,953
SPFB.RTS-12.18,1,23/11/18,16:54,111190.0,111210.0,111180.0,111200.0,342
SPFB.RTS-12.18,1,23/11/18,16:55,111210.0,111210.0,111150.0,111160.0,589
SPFB.RTS-12.18,1,23/11/18,16:56,111160.0,111180.0,111070.0,111160.0,1489
SPFB.RTS-12.18,1,23/11/18,16:57,111140.0,111150.0,111100.0,111130.0,515
SPFB.RTS-12.18,1,23/11/18,16:58,111140.0,111230.0,111120.0,111220.0,859
SPFB.RTS-12.18,1,23/11/18,16:59,111220.0,111270.0,111210.0,111240.0,977
SPFB.RTS-12.18,1,23/11/18,17:00,111240.0,111240.0,111160.0,111170.0,832
SPFB.RTS-12.18,1,23/11/18,17:01,111170.0,111210.0,111110.0,111210.0,832
SPFB.RTS-12.18,1,23/11/18,17:02,111200.0,111270.0,111190.0,111240.0,1355
SPFB.RTS-12.18,1,23/11/18,17:03,111240.0,111300.0,111240.0,111290.0,1153
SPFB.RTS-12.18,1,23/11/18,17:04,111280.0,111340.0,111270.0,111300.0,1680
SPFB.RTS-12.18,1,23/11/18,17:05,111300.0,111340.0,111280.0,111320.0,602
SPFB.RTS-12.18,1,23/11/18,17:06,111320.0,111320.0,111250.0,111250.0,436
SPFB.RTS-12.18,1,23/11/18,17:07,111260.0,111260.0,111210.0,111220.0,257
SPFB.RTS-12.18,1,23/11/18,17:08,111220.0,111260.0,111220.0,111250.0,212
SPFB.RTS-12.18,1,23/11/18,17:09,111250.0,111310.0,111250.0,111290.0,244
SPFB.RTS-12.18,1,23/11/18,17:10,111280.0,111280.0,111250.0,111280.0,276
SPFB.RTS-12.18,1,23/11/18,17:11,111280.0,111280.0,111160.0,111200.0,686
SPFB.RTS-12.18,1,23/11/18,17:12,111200.0,111280.0,111200.0,111250.0,626
SPFB.RTS-12.18,1,23/11/18,17:13,111250.0,111280.0,111220.0,111230.0,564
SPFB.RTS-12.18,1,23/11/18,17:14,111220.0,111220.0,111120.0,111140.0,1041
SPFB.RTS-12.18,1,23/11/18,17:15,111140.0,111270.0,111130.0,111270.0,894
SPFB.RTS-12.18,1,23/11/18,17:16,111280.0,111280.0,111210.0,111230.0,482
SPFB.RTS-12.18,1,23/11/18,17:17,111230.0,111250.0,111200.0,111200.0,427
SPFB.RTS-12.18,1,23/11/18,17:18,111210.0,111270.0,111200.0,111240.0,254
SPFB.RTS-12.18,1,23/11/18,17:19,111230.0,111240.0,111190.0,111200.0,204
SPFB.RTS-12.18,1,23/11/18,17:20,111210.0,111210.0,111180.0,111190.0,271
SPFB.RTS-12.18,1,23/11/18,17:21,111190.0,111260.0,111180.0,111250.0,386
SPFB.RTS-12.18,1,23/11/18,17:22,111240.0,111240.0,111170.0,111200.0,479
SPFB.RTS-12.18,1,23/11/18,17:23,111200.0,111230.0,111190.0,111230.0,400
SPFB.RTS-12.18,1,23/11/18,17:24,111230.0,111230.0,111170.0,111200.0,370
SPFB.RTS-12.18,1,23/11/18,17:25,111200.0,111240.0,111160.0,111220.0,739
SPFB.RTS-12.18,1,23/11/18,17:26,111210.0,111290.0,111210.0,111290.0,648
SPFB.RTS-12.18,1,23/11/18,17:27,111280.0,111300.0,111220.0,111230.0,523
SPFB.RTS-12.18,1,23/11/18,17:28,111240.0,111340.0,111230.0,111330.0,968
SPFB.RTS-12.18,1,23/11/18,17:29,111320.0,111340.0,111270.0,111290.0,826
SPFB.RTS-12.18,1,23/11/18,17:30,111290.0,111300.0,111250.0,111260.0,302
SPFB.RTS-12.18,1,23/11/18,17:31,111270.0,111320.0,111220.0,111260.0,1012
SPFB.RTS-12.18,1,23/11/18,17:32,111250.0,111400.0,111250.0,111290.0,1780
SPFB.RTS-12.18,1,23/11/18,17:33,111280.0,111300.0,111210.0,111230.0,694
SPFB.RTS-12.18,1,23/11/18,17:34,111220.0,111220.0,111170.0,111200.0,653
SPFB.RTS-12.18,1,23/11/18,17:35,111200.0,111260.0,111170.0,111260.0,543
SPFB.RTS-12.18,1,23/11/18,17:36,111240.0,111240.0,111130.0,111130.0,1149
SPFB.RTS-12.18,1,23/11/18,17:37,111130.0,111170.0,111120.0,111160.0,303
SPFB.RTS-12.18,1,23/11/18,17:38,111160.0,111190.0,111140.0,111150.0,749
SPFB.RTS-12.18,1,23/11/18,17:39,111150.0,111180.0,111100.0,111140.0,1578
SPFB.RTS-12.18,1,23/11/18,17:40,111140.0,111140.0,111080.0,111100.0,837
SPFB.RTS-12.18,1,23/11/18,17:41,111090.0,111100.0,110950.0,111000.0,4497
SPFB.RTS-12.18,1,23/11/18,17:42,111010.0,111080.0,111000.0,111040.0,744
SPFB.RTS-12.18,1,23/11/18,17:43,111020.0,111090.0,110990.0,111060.0,916
SPFB.RTS-12.18,1,23/11/18,17:44,111060.0,111140.0,111060.0,111100.0,869
SPFB.RTS-12.18,1,23/11/18,17:45,111100.0,111100.0,111040.0,111040.0,674
SPFB.RTS-12.18,1,23/11/18,17:46,111030.0,111040.0,110990.0,111000.0,533
SPFB.RTS-12.18,1,23/11/18,17:47,111000.0,111060.0,110970.0,110980.0,757
SPFB.RTS-12.18,1,23/11/18,17:48,110980.0,111020.0,110960.0,111010.0,556
SPFB.RTS-12.18,1,23/11/18,17:49,111000.0,111000.0,110840.0,110860.0,2266
SPFB.RTS-12.18,1,23/11/18,17:50,110860.0,110920.0,110810.0,110870.0,1961
SPFB.RTS-12.18,1,23/11/18,17:51,110870.0,110890.0,110740.0,110780.0,2669
SPFB.RTS-12.18,1,23/11/18,17:52,110770.0,110810.0,110750.0,110760.0,751
SPFB.RTS-12.18,1,23/11/18,17:53,110760.0,110800.0,110740.0,110750.0,1285
SPFB.RTS-12.18,1,23/11/18,17:54,110740.0,110800.0,110710.0,110770.0,1210
SPFB.RTS-12.18,1,23/11/18,17:55,110760.0,110780.0,110700.0,110740.0,1058
SPFB.RTS-12.18,1,23/11/18,17:56,110730.0,110880.0,110710.0,110840.0,1288
SPFB.RTS-12.18,1,23/11/18,17:57,110830.0,111030.0,110830.0,111000.0,2271
SPFB.RTS-12.18,1,23/11/18,17:58,111000.0,111120.0,111000.0,111100.0,1713
SPFB.RTS-12.18,1,23/11/18,17:59,111100.0,111110.0,111020.0,111020.0,863
SPFB.RTS-12.18,1,23/11/18,18:00,111030.0,111060.0,111000.0,111010.0,811
SPFB.RTS-12.18,1,23/11/18,18:01,111010.0,111050.0,110960.0,110990.0,1049
SPFB.RTS-12.18,1,23/11/18,18:02,111000.0,111060.0,110980.0,111020.0,895
SPFB.RTS-12.18,1,23/11/18,18:03,111010.0,111050.0,111000.0,111030.0,454
SPFB.RTS-12.18,1,23/11/18,18:04,111020.0,111050.0,110960.0,110980.0,1395
SPFB.RTS-12.18,1,23/11/18,18:05,110990.0,111030.0,110920.0,110990.0,679
SPFB.RTS-12.18,1,23/11/18,18:06,111000.0,111020.0,110890.0,110940.0,916
SPFB.RTS-12.18,1,23/11/18,18:07,110940.0,110990.0,110930.0,110980.0,668
SPFB.RTS-12.18,1,23/11/18,18:08,110990.0,111050.0,110960.0,111040.0,491
SPFB.RTS-12.18,1,23/11/18,18:09,111040.0,111060.0,111000.0,111050.0,407
SPFB.RTS-12.18,1,23/11/18,18:10,111050.0,111100.0,111030.0,111100.0,1261
SPFB.RTS-12.18,1,23/11/18,18:11,111100.0,111150.0,111050.0,111060.0,1844
SPFB.RTS-12.18,1,23/11/18,18:12,111060.0,111070.0,110920.0,110950.0,2431
SPFB.RTS-12.18,1,23/11/18,18:13,110940.0,111000.0,110890.0,110900.0,562
SPFB.RTS-12.18,1,23/11/18,18:14,110910.0,110960.0,110880.0,110930.0,421
SPFB.RTS-12.18,1,23/11/18,18:15,110930.0,110960.0,110900.0,110950.0,477
SPFB.RTS-12.18,1,23/11/18,18:16,110940.0,110980.0,110890.0,110940.0,364
SPFB.RTS-12.18,1,23/11/18,18:17,110930.0,110960.0,110870.0,110900.0,479
SPFB.RTS-12.18,1,23/11/18,18:18,110900.0,110910.0,110800.0,110880.0,1348
SPFB.RTS-12.18,1,23/11/18,18:19,110880.0,110960.0,110870.0,110960.0,643
SPFB.RTS-12.18,1,23/11/18,18:20,110960.0,110990.0,110940.0,110980.0,377
SPFB.RTS-12.18,1,23/11/18,18:21,110970.0,110990.0,110920.0,110960.0,335
SPFB.RTS-12.18,1,23/11/18,18:22,110970.0,110970.0,110830.0,110890.0,912
SPFB.RTS-12.18,1,23/11/18,18:23,110890.0,110930.0,110870.0,110870.0,495
SPFB.RTS-12.18,1,23/11/18,18:24,110870.0,110870.0,110740.0,110780.0,1927
SPFB.RTS-12.18,1,23/11/18,18:25,110790.0,110840.0,110710.0,110740.0,1644
SPFB.RTS-12.18,1,23/11/18,18:26,110740.0,110840.0,110730.0,110800.0,1413
SPFB.RTS-12.18,1,23/11/18,18:27,110810.0,110850.0,110780.0,110850.0,974
SPFB.RTS-12.18,1,23/11/18,18:28,110840.0,110860.0,110820.0,110860.0,896
SPFB.RTS-12.18,1,23/11/18,18:29,110840.0,110870.0,110820.0,110840.0,475
SPFB.RTS-12.18,1,23/11/18,18:30,110830.0,110870.0,110820.0,110830.0,558
SPFB.RTS-12.18,1,23/11/18,18:31,110830.0,110880.0,110770.0,110870.0,798
SPFB.RTS-12.18,1,23/11/18,18:32,110860.0,110950.0,110830.0,110920.0,1304
SPFB.RTS-12.18,1,23/11/18,18:33,110920.0,111040.0,110920.0,110990.0,1172
SPFB.RTS-12.18,1,23/11/18,18:34,111000.0,111030.0,110930.0,111000.0,1068
SPFB.RTS-12.18,1,23/11/18,18:35,111000.0,111030.0,110940.0,110960.0,749
SPFB.RTS-12.18,1,23/11/18,18:36,110950.0,110960.0,110880.0,110930.0,1139
SPFB.RTS-12.18,1,23/11/18,18:37,110930.0,111000.0,110930.0,110980.0,741
SPFB.RTS-12.18,1,23/11/18,18:38,111000.0,111010.0,110930.0,110950.0,533
SPFB.RTS-12.18,1,23/11/18,18:39,110950.0,110950.0,110880.0,110910.0,914
SPFB.RTS-12.18,1,23/11/18,18:40,110910.0,110990.0,110900.0,110990.0,673
SPFB.RTS-12.18,1,23/11/18,18:41,111000.0,111090.0,110980.0,111060.0,1090
SPFB.RTS-12.18,1,23/11/18,18:42,111060.0,111110.0,111050.0,111080.0,744
SPFB.RTS-12.18,1,23/11/18,18:43,111060.0,111130.0,111060.0,111100.0,673
SPFB.RTS-12.18,1,23/11/18,18:44,111090.0,111100.0,110970.0,111020.0,625
SPFB.RTS-12.18,1,23/11/18,18:45,111010.0,111020.0,110950.0,110960.0,697
SPFB.RTS-12.18,1,23/11/18,19:01,110910.0,111140.0,110760.0,111070.0,930
SPFB.RTS-12.18,1,23/11/18,19:02,111060.0,111140.0,111000.0,111090.0,831
SPFB.RTS-12.18,1,23/11/18,19:03,111090.0,111100.0,111000.0,111040.0,339
SPFB.RTS-12.18,1,23/11/18,19:04,111040.0,111050.0,111010.0,111040.0,232
SPFB.RTS-12.18,1,23/11/18,19:05,111050.0,111070.0,111000.0,111040.0,345
SPFB.RTS-12.18,1,23/11/18,19:06,111030.0,111190.0,111020.0,111170.0,1105
SPFB.RTS-12.18,1,23/11/18,19:07,111160.0,111170.0,111110.0,111150.0,622
SPFB.RTS-12.18,1,23/11/18,19:08,111160.0,111160.0,111060.0,111110.0,392
SPFB.RTS-12.18,1,23/11/18,19:09,111100.0,111110.0,111050.0,111070.0,312
SPFB.RTS-12.18,1,23/11/18,19:10,111070.0,111100.0,111050.0,111060.0,237
SPFB.RTS-12.18,1,23/11/18,19:11,111050.0,111090.0,111030.0,111070.0,159
SPFB.RTS-12.18,1,23/11/18,19:12,111070.0,111070.0,110880.0,110890.0,819
SPFB.RTS-12.18,1,23/11/18,19:13,110890.0,111000.0,110850.0,110980.0,821
SPFB.RTS-12.18,1,23/11/18,19:14,110980.0,111040.0,110960.0,111040.0,363
SPFB.RTS-12.18,1,23/11/18,19:15,111030.0,111070.0,111010.0,111040.0,341
SPFB.RTS-12.18,1,23/11/18,19:16,111030.0,111120.0,111030.0,111110.0,682
SPFB.RTS-12.18,1,23/11/18,19:17,111100.0,111130.0,111090.0,111130.0,307
SPFB.RTS-12.18,1,23/11/18,19:18,111120.0,111180.0,111110.0,111160.0,784
SPFB.RTS-12.18,1,23/11/18,19:19,111160.0,111160.0,111100.0,111120.0,175
SPFB.RTS-12.18,1,23/11/18,19:20,111130.0,111130.0,111100.0,111130.0,248
SPFB.RTS-12.18,1,23/11/18,19:21,111130.0,111200.0,111100.0,111170.0,744
SPFB.RTS-12.18,1,23/11/18,19:22,111170.0,111190.0,111120.0,111130.0,244
SPFB.RTS-12.18,1,23/11/18,19:23,111120.0,111140.0,111080.0,111090.0,858
SPFB.RTS-12.18,1,23/11/18,19:24,111080.0,111120.0,111020.0,111060.0,794
SPFB.RTS-12.18,1,23/11/18,19:25,111070.0,111080.0,111000.0,111020.0,468
SPFB.RTS-12.18,1,23/11/18,19:26,111020.0,111040.0,110990.0,111010.0,438
SPFB.RTS-12.18,1,23/11/18,19:27,111000.0,111020.0,110960.0,110990.0,278
SPFB.RTS-12.18,1,23/11/18,19:28,110990.0,111040.0,110900.0,111020.0,794
SPFB.RTS-12.18,1,23/11/18,19:29,111020.0,111090.0,111020.0,111050.0,528
SPFB.RTS-12.18,1,23/11/18,19:30,111060.0,111080.0,111000.0,111010.0,418
SPFB.RTS-12.18,1,23/11/18,19:31,111010.0,111030.0,110960.0,111000.0,762
SPFB.RTS-12.18,1,23/11/18,19:32,110990.0,111010.0,110970.0,111000.0,137
SPFB.RTS-12.18,1,23/11/18,19:33,111000.0,111000.0,110930.0,110960.0,312
SPFB.RTS-12.18,1,23/11/18,19:34,110960.0,110980.0,110940.0,110960.0,147
SPFB.RTS-12.18,1,23/11/18,19:35,110970.0,111000.0,110950.0,110960.0,249
SPFB.RTS-12.18,1,23/11/18,19:36,110960.0,110970.0,110920.0,110930.0,234
SPFB.RTS-12.18,1,23/11/18,19:37,110930.0,110990.0,110930.0,110960.0,306
SPFB.RTS-12.18,1,23/11/18,19:38,110970.0,110990.0,110850.0,110900.0,1111
SPFB.RTS-12.18,1,23/11/18,19:39,110900.0,110910.0,110860.0,110900.0,455
SPFB.RTS-12.18,1,23/11/18,19:40,110900.0,110940.0,110900.0,110940.0,215
SPFB.RTS-12.18,1,23/11/18,19:41,110940.0,110940.0,110840.0,110840.0,492
SPFB.RTS-12.18,1,23/11/18,19:42,110870.0,110890.0,110810.0,110890.0,577
SPFB.RTS-12.18,1,23/11/18,19:43,110890.0,110900.0,110880.0,110880.0,185
SPFB.RTS-12.18,1,23/11/18,19:44,110890.0,110920.0,110880.0,110910.0,387
SPFB.RTS-12.18,1,23/11/18,19:45,110920.0,110960.0,110920.0,110960.0,257
SPFB.RTS-12.18,1,23/11/18,19:46,110950.0,110970.0,110930.0,110950.0,76
SPFB.RTS-12.18,1,23/11/18,19:47,110960.0,110960.0,110920.0,110930.0,25
SPFB.RTS-12.18,1,23/11/18,19:48,110920.0,110920.0,110910.0,110910.0,56
SPFB.RTS-12.18,1,23/11/18,19:49,110910.0,110930.0,110880.0,110890.0,141
SPFB.RTS-12.18,1,23/11/18,19:50,110880.0,110910.0,110880.0,110900.0,115
SPFB.RTS-12.18,1,23/11/18,19:51,110900.0,110930.0,110880.0,110910.0,106
SPFB.RTS-12.18,1,23/11/18,19:52,110910.0,110920.0,110820.0,110840.0,229
SPFB.RTS-12.18,1,23/11/18,19:53,110840.0,110880.0,110830.0,110880.0,244
SPFB.RTS-12.18,1,23/11/18,19:54,110870.0,110880.0,110800.0,110820.0,370
SPFB.RTS-12.18,1,23/11/18,19:55,110810.0,110860.0,110810.0,110830.0,189
SPFB.RTS-12.18,1,23/11/18,19:56,110820.0,110860.0,110790.0,110860.0,272
SPFB.RTS-12.18,1,23/11/18,19:57,110860.0,110860.0,110820.0,110830.0,63
SPFB.RTS-12.18,1,23/11/18,19:58,110820.0,110820.0,110790.0,110810.0,114
SPFB.RTS-12.18,1,23/11/18,19:59,110800.0,110800.0,110770.0,110800.0,303
SPFB.RTS-12.18,1,23/11/18,20:00,110800.0,110810.0,110760.0,110770.0,817
SPFB.RTS-12.18,1,23/11/18,20:01,110770.0,110850.0,110760.0,110850.0,472
SPFB.RTS-12.18,1,23/11/18,20:02,110850.0,110870.0,110820.0,110840.0,364
SPFB.RTS-12.18,1,23/11/18,20:03,110840.0,110870.0,110830.0,110850.0,82
SPFB.RTS-12.18,1,23/11/18,20:04,110850.0,110860.0,110800.0,110800.0,900
SPFB.RTS-12.18,1,23/11/18,20:05,110800.0,110850.0,110790.0,110800.0,369
SPFB.RTS-12.18,1,23/11/18,20:06,110810.0,110820.0,110790.0,110810.0,251
SPFB.RTS-12.18,1,23/11/18,20:07,110810.0,110920.0,110810.0,110900.0,590
SPFB.RTS-12.18,1,23/11/18,20:08,110890.0,110890.0,110840.0,110850.0,394
SPFB.RTS-12.18,1,23/11/18,20:09,110860.0,110880.0,110830.0,110840.0,171
SPFB.RTS-12.18,1,23/11/18,20:10,110840.0,110860.0,110820.0,110820.0,92
SPFB.RTS-12.18,1,23/11/18,20:11,110820.0,110850.0,110800.0,110850.0,266
SPFB.RTS-12.18,1,23/11/18,20:12,110850.0,110880.0,110840.0,110860.0,120
SPFB.RTS-12.18,1,23/11/18,20:13,110870.0,110880.0,110860.0,110860.0,142
SPFB.RTS-12.18,1,23/11/18,20:14,110860.0,110870.0,110830.0,110850.0,130
SPFB.RTS-12.18,1,23/11/18,20:15,110840.0,110870.0,110840.0,110870.0,193
SPFB.RTS-12.18,1,23/11/18,20:16,110860.0,110900.0,110850.0,110900.0,120
SPFB.RTS-12.18,1,23/11/18,20:17,110890.0,110900.0,110880.0,110900.0,159
SPFB.RTS-12.18,1,23/11/18,20:18,110900.0,110900.0,110870.0,110890.0,213
SPFB.RTS-12.18,1,23/11/18,20:19,110880.0,110890.0,110860.0,110890.0,93
SPFB.RTS-12.18,1,23/11/18,20:20,110890.0,110910.0,110880.0,110880.0,63
SPFB.RTS-12.18,1,23/11/18,20:21,110890.0,110890.0,110870.0,110870.0,47
SPFB.RTS-12.18,1,23/11/18,20:22,110880.0,110880.0,110860.0,110870.0,72
SPFB.RTS-12.18,1,23/11/18,20:23,110880.0,110880.0,110860.0,110860.0,82
SPFB.RTS-12.18,1,23/11/18,20:24,110870.0,110880.0,110850.0,110870.0,176
SPFB.RTS-12.18,1,23/11/18,20:25,110870.0,110870.0,110830.0,110830.0,81
SPFB.RTS-12.18,1,23/11/18,20:26,110850.0,110880.0,110830.0,110880.0,178
SPFB.RTS-12.18,1,23/11/18,20:27,110870.0,110880.0,110830.0,110840.0,128
SPFB.RTS-12.18,1,23/11/18,20:28,110840.0,110840.0,110820.0,110840.0,56
SPFB.RTS-12.18,1,23/11/18,20:29,110840.0,110880.0,110840.0,110850.0,132
SPFB.RTS-12.18,1,23/11/18,20:30,110860.0,110890.0,110860.0,110890.0,44
SPFB.RTS-12.18,1,23/11/18,20:31,110870.0,110890.0,110860.0,110860.0,183
SPFB.RTS-12.18,1,23/11/18,20:32,110860.0,110860.0,110850.0,110850.0,77
SPFB.RTS-12.18,1,23/11/18,20:33,110850.0,110900.0,110850.0,110890.0,101
SPFB.RTS-12.18,1,23/11/18,20:34,110890.0,110900.0,110890.0,110900.0,149
SPFB.RTS-12.18,1,23/11/18,20:35,110910.0,110960.0,110910.0,110950.0,588
SPFB.RTS-12.18,1,23/11/18,20:36,110940.0,110990.0,110940.0,110990.0,421
SPFB.RTS-12.18,1,23/11/18,20:37,110990.0,111050.0,110990.0,111030.0,504
SPFB.RTS-12.18,1,23/11/18,20:38,111040.0,111040.0,110980.0,110990.0,492
SPFB.RTS-12.18,1,23/11/18,20:39,111000.0,111050.0,111000.0,111050.0,393
SPFB.RTS-12.18,1,23/11/18,20:40,111040.0,111100.0,111030.0,111100.0,595
SPFB.RTS-12.18,1,23/11/18,20:41,111100.0,111100.0,111070.0,111100.0,374
